0,第二天怎麼就沒消息了,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥成這樣怎麼擦屁股啊？,1,1,歧視胖子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶 沒辦法,2,2,這篇文章描述的是歧視瘦子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,帳密貼在公務機在公家部門很常見,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,好了不起的殺人劍喔(舔),0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,Cc肥婆國師,1,3,Q1 無法判斷,3,1,Cc肥婆國師
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹附議,1,3,很抱歉，我无法回答此问题，因为您没有提供足够的上下文和背景信息。请提供更详细的信息，以便我能够回答您的问题。,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,Hi  肥婆,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,他代表誰？若不符所述怎麼辦？,0,3,他代表胖子。,1,0,"這篇文章涉及身體羞辱的歧視。

理由如下：

- 他代表某人：文章中提到了某人，但未提及其身份或背景。
- 若不符所述：文章中提到了某人，但未提及其身份或背景。

因此，根據身體羞辱定義，這篇文章涉及身體羞辱的歧視。"
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,以前鳥仔腳 肉多一點好,2,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,幹妳娘台中死胖子,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦皮猴滾,2,2,答案：歧視瘦子,1,1,根據身體羞辱定義，瘦皮猴滾的文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不錯，日本人跟我們一樣奴，只是貴了一點,0,2,歧視瘦子,1,0,文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,帶風向？,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为您没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,存款有2000萬就是帥哥只是又胖又噁了一,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,民進黨執政讓黑道吃香喝辣,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,光吃跟喝就差很多齁,0,2,答案：歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦不拉機的屁孩 先去練一練再說吧,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,摸摸良心 你喜歡龍妹？,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶子,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,反正不是五樓那個死胖子 噁心死了,1,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹可以整形,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,燻機肥婆,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,警察火拼？,0,1,答案：歧視胖子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,變胖變矮  還能消脂肪肝  厲害,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,中國就是互害社會,0,2,歧視瘦子,1,0,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,通常都瘦到皮包骨 刺青說年少不懂事,2,2,這篇文章描述的是歧視瘦子。,1,1,文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔腳 噁心,2,2,歧視瘦子,1,1,根據身體羞辱定義，“鳥仔腳”和“噁心”可能涉及身體羞辱的歧視。如果被害者對這些詞語感到羞愧或不自在，這可能是因為這些詞語暗示了對其身體的不尊重或侮辱。因此，根據身體羞辱定義，這些詞語可能涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,叫他想像一個滿身油臭的肥龍妹倒追,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,就是個醜陋胖同志 沒什麼實際作用 怎麼,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,些人了 司法官搞得像行政官沒風骨,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,一堆瘦皮猴8+9超愛耶 小孩開大車？,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔腳不要嘗試 只有馬腿才可以,2,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,XD,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为您没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,他自己還自介過自己肥又醜，沒人有性趣,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒看過肥婆,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,世界怎麼跟得上,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,笑死人綠粉當年神豬狂叫有跟勝文道歉？,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,雜,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,被上鋪龍妹室友吵到睡不著，超臭又打呼，,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,該怕的是瘦皮猴宅 沒力氣抵抗,2,2,歧視瘦子,1,1,该文章涉及了关于身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,又胖又醜的側翼仔 可以不要一直貼嗎,1,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,雪餅鳥仔腳,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,什麼鍋配什麼蓋 肥宅就是要配龍妹,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,都瘦成排骨,2,2,答案：歧視瘦子,1,1,都瘦成排骨涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,52公斤是瘦到只剩骨頭嗎,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒專業沒奶子到底賣點在哪,1,2,這篇文章是歧視瘦子的。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦到皮包骨,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒腦的黑肥婆,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,醜男 肥宅 噁男的聚集地真名不虛傳,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,你各位每個鳥仔腳都馬可以 哪次不可以,2,2,歧視瘦子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,噁心 太瘦了 這是什麼 紙片人哦,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,太瘦了吧都快餓成皮包骨,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,跟肥宅生態一樣 小時候圓圓胖胖被阿,0,1,歧視胖子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這是暴肥版李奧納多,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,上次輸21萬票 這次會更多,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,你看不起的龍妹 就很多了,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,紋超深的老臉，又胖又水桶腰....令人搖,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦皮猴狀態勉強,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒奶子還敢找教練,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,所以潮州話是什麼東西？,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,？？？,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,又又又是將軍,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,大家看慣日本寫真，不喜歡鳥仔咖、竹籤腿,2,2,歧視瘦子,1,1,根據身體羞辱定義，這篇文章涉及了身體羞辱的歧視。文章中提到“大家看慣日本寫真，不喜歡鳥仔咖、竹籤腿”，其中“鳥仔咖”和“竹籤腿”都是侮辱性的用語，暗示了對某些人的外貌有種族或種族化的刻板印象。這些用語可能會讓讀者產生身體羞愧感，因此可以被視為身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,哪有三色豆阿 只有玉米紅蘿蔔吧,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,又胖又醜 也能約12個 厲害,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,難怪當初跳槽去神豬那邊死也不下台,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,扁奶台女不敢啦,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,老闆親信一定是男的,0,1,歧視胖子,1,0,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,而且俄軍俘虜除了軍官，每個都瘦巴巴...,0,2,歧視瘦子。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,有一個龍妹,1,0,Q1 判斷無歧視,0,1,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,高瘦到剩骨頭,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,難道你想娶龍妹？,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,朝鮮路人扁臉扁奶只有醜,2,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,性別比例 龍妹到烏克蘭就沒市場啦,1,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,看到短腿易胖全身都醫美的也很不適,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,動漫肥宅才會幻想瘦皮猴打得過壯碩大漢,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,+9有身材= =？ 我怎看都是一堆瘦皮猴,2,3,+9有身材= =？ 我怎看都是一堆瘦皮猴,1,1,该文章涉及了有關身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,世界杯是因為程度好才好看。如果程,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,點，這咖打這個只會死的更難看吧。,0,2,這篇文章是歧視瘦子的。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹也是來詐騙的,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,老妹沒臉沒奶 唱歌又沒技巧難聽 只剩舔,2,2,歧視瘦子,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,b17轟炸～血流成河,0,2,歧視瘦子,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,我路上看到醜妹肥妹心裏不舒服，但我也沒,1,1,歧視胖子,1,1,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,串起來可是一大串呢,0,3,很抱歉，我无法回答您的问题，因为您提供的信息不足以确定文章的类型。请提供更多上下文或信息，以便我更好地回答您的问题。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥肚肚讚,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,歉 直接刪畫面烙跑,0,3,抱歉，我无法回答这个问题，因为您没有提供文章的内容。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,4死1傷可教化,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,可是他又矮又胖痘痘又多,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,惡魔旅館的最愛的肥婆,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,超模一定竹竿身材啦,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,綠委:823是國共內戰 干台灣屁事,0,3,綠委:823是國共內戰 干台灣屁事,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,綠畜女神五短水桶腰修圖普妹你敢嘴,1,3,綠畜女神五短水桶腰修圖普妹你敢嘴,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,日本受薪階級就是韭菜 官員才懶得鳥,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,ptt肥宅腿短身材差 根本不會買,1,1,這篇文章是歧視胖子的類型。,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,胖子滾吧，噁心哪,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,16歲先去健身啦 瘦皮猴,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,外勞很有錢的一堆月薪都五六萬 一間三房可,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,8+9嚮往身材 嘻嘻,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,暖,0,3,很抱歉，我无法回答这个问题，因为您没有提供文章内容。,1,0,根據身體羞辱定義，文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,死肥婆投胎比較快啦,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,經濟綠怎麼辦,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,他之前跟Roy Jones打的那場比老梅對朝倉跟,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,:VM,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为您没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥婆下去,2,1,答案：歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不能要求好好住，只能拜拜希望隔壁不要,0,1,這篇文章是歧視胖子的類型。,1,0,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,七年級現在都肥肚油宅 跑不動啦,1,1,答案：歧視胖子,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,他以為大家都跟暈船肥豬一樣好騙嗎,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,菁英中心  不收....,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,根據身體羞辱定義，文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,厲害了我的黨,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,完全不想 鳥仔腳太細了,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥宅悲歌 人醜即騷擾 你各位出門小心呀,1,1,這篇文章是歧視胖子的類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,鳥仔腿超難看,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,奶子就是要越大愈好，扁奶滾啦幹,2,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,那肥宅肚子也太大,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,肥宅都是買2L起跳的胖胖瓶,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,就眼鏡肥醜宅跟8+9刺青瘦皮猴阿,2,3,Q1 無法判斷,3,1,根据身體羞辱的定义，文章中提到了“眼鏡肥宅”和“8+9刺青瘦皮猴阿”，这些词语可能被认为是具有冒犯性或引起被害者的身體羞愧感的。因此，文章涉及了关于身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,看來肥婆很不滿自己桌上髒髒的,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,一堆肥婆套個皮就一堆啊宅看 可憐,1,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,恐怖圖片什麼時候要桶???,0,1,這篇文章可能涉及身體歧視的歧視瘦子或歧視胖子。,1,0,根據身體羞辱定義，這篇文章涉及了身體羞辱的歧視。文章中提到了“恐怖圖片什麼時候要桶”，暗示了對某些人或種族的污名化和羞辱。因此，這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,全都扁奶滾啦幹,2,1,這篇文章是歧視胖子的類型。,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,你不是自介過自己又胖又醜的嗎XD,1,1,歧視胖子。,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,有市場，反觀男肥宅矮醜肥基本沒救,1,2,答案：歧視瘦子。,1,1,该文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,快笑死，這個也可以蹭,0,2,答案：歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,台噁男只剩張嘴別侮辱有核彈的小胖好嗎,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,不知道  反正約出來八成也是隻瘦皮猴,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,下來一個瘦皮猴能看嗎= =,2,2,答案：歧視瘦子,1,1,這篇文章涉及了身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,然就變水桶腰了 然後美肌開很兇,1,2,歧視瘦子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,可能恐龍法官的女兒都太醜太胖吧,1,1,歧視胖子,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,三樓你還好嗎？愛滋驗了沒,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,噁心,0,2,歧視瘦子,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,蜂蜜芥末，完了我沒吃出辣味,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,推崇肥肚腩了，台灣男人對於自己人真的標,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,因為藍綠自己不敢承擔責任囉~,0,3,很抱歉，我无法回答您的问题，因为您没有提供足够的上下文和背景信息。请提供更详细的信息，以便我能够回答您的问题。,1,0,根據身體羞辱定義，文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,沒辦法就業的龍妹會抗議XD,1,2,歧視瘦子,1,1,根據身體羞辱定義，這篇文章涉及了身體羞辱的歧視。文章中提到了一個名叫龍妹的女性，她因為不能找到一份工作而感到沮丧和失望。文章中提到了她的身材和外貌，並暗示這些因素導致她找不到工作。這樣的描述可能讓讀者產生了對龍妹身材和外貌的刻板印象，並暗示這些因素是她找不到工作的主要原因。這樣的描述可能讓讀者產生了對龍妹身體羞辱的歧視。因此，根據身體羞辱定義，這篇文章涉及了有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,去年主動收入破300,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,治安破口才不管法律,0,2,這篇文章的身體歧視類型是歧視瘦子。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,醜女肥龍在那邊眼紅 真好笑,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,你看了,0,3,Q1 無法判斷,3,0,抱歉，我无法回答这个问题，因为您没有提供文章的内容。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,謝郭董,0,0,Q1 判斷無歧視,0,0,這篇文章並未涉及有關於身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,扁奶怪,2,3,无法确定文章是哪種類型。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,龍妹牌,1,3,很抱歉，我无法回答你的问题，因为你没有提供足够的上下文和背景信息。请提供更详细的信息，以便我更好地回答你的问题。,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,看到侯友宜剩20%就知道這民調自慰用,0,0,Q1 判斷無歧視,0,0,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,運動很緊緻 台女的鳥仔腳怎麼能比,2,2,歧視瘦子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,這廢文哀低怎麼又出現了,0,2,這篇文章很可能是歧視瘦子。,1,0,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦皮猴,2,0,Q1 判斷無歧視,0,1,未涉及歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,就是有沒有心要加緊做的問題而已,0,3,抱歉，我无法回答这个问题，因为您没有提供文章的具体内容。,1,0,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,瘦皮猴是一件事，+9懂如何虛張聲勢,2,2,這篇文章描述的是歧視瘦子。,1,1,這篇文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,89刺青完全沒有美感身材就算了，又喜歡整,2,1,歧視胖子,1,1,文章涉及身體羞辱的歧視。
,sentene,label,fat_skinny,response,predicted,comprehensive,response_Q1
0,摔角手哪來的肥肚 那是相撲手吧,1,0,Q1 判斷無歧視,0,1,未涉及歧視。
